YEAR	TEST.ID	BLOCK	TRAP	TRAP_TYPE	TEST.DATE	NUMBER.OF.MOSQUITOES	SPECIES	LOCATION	LATITUDE	LONGITUDE
14057	2013	35897	89XX S CARPENTER ST	T159	GRAVID	2013-06-28 12:06:00	5	CULEX PIPIENS/RESTUANS	41.73144685817715, -87.64972225277589	41.7314468581772	-87.6497222527759
14058	2013	35900	6XX E 91ST PL	T227	GRAVID	2013-06-28 12:06:00	46	CULEX PIPIENS/RESTUANS	41.728490033986375, -87.60852430813071	41.7284900339864	-87.6085243081307
14059	2013	35899	6XX E 91ST PL	T227	GRAVID	2013-06-28 12:06:00	27	CULEX PIPIENS/RESTUANS	41.728490033986375, -87.60852430813071	41.7284900339864	-87.6085243081307
14060	2013	35895	35XX W 116TH ST	T158	GRAVID	2013-06-28 12:06:00	37	CULEX PIPIENS/RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
14062	2013	35885	119XX S ASHLAND AVE	T090	GRAVID	2013-06-28 12:06:00	16	CULEX PIPIENS/RESTUANS	41.67688731618708, -87.66122192616795	41.6768873161871	-87.661221926168
14063	2013	35913	4XX E 130TH ST	T221	GRAVID	2013-06-28 12:06:00	40	CULEX PIPIENS/RESTUANS	41.65923601846575, -87.61201512813366	41.6592360184657	-87.6120151281337
14064	2013	35901	6XX E 91ST PL	T227	GRAVID	2013-06-28 12:06:00	22	CULEX RESTUANS	41.728490033986375, -87.60852430813071	41.7284900339864	-87.6085243081307
14065	2013	35904	109XX S COTTAGE GROVE AVE	T102	GRAVID	2013-06-28 12:06:00	10	CULEX RESTUANS	41.695494070048184, -87.60908176561364	41.6954940700482	-87.6090817656136
14066	2013	35893	35XX W 116TH ST	T158	GRAVID	2013-06-28 12:06:00	50	CULEX PIPIENS/RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
14067	2013	35894	35XX W 116TH ST	T158	GRAVID	2013-06-28 12:06:00	50	CULEX PIPIENS/RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
14070	2013	35865	5XX W 72ND ST	T035	GRAVID	2013-06-28 12:06:00	1	CULEX RESTUANS	41.76337092198238, -87.6378726141474	41.7633709219824	-87.6378726141474
14071	2013	35878	50XX S UNION AVE	T082	GRAVID	2013-06-28 12:06:00	2	CULEX RESTUANS	41.802359308973436, -87.64307591923095	41.8023593089734	-87.643075919231
14072	2013	35887	3XX W 104TH ST	T095	GRAVID	2013-06-28 12:06:00	8	CULEX PIPIENS/RESTUANS	41.70532764418326, -87.63295536539816	41.7053276441833	-87.6329553653982
14073	2013	35861	42XX W 65TH ST	T235	GRAVID	2013-06-28 12:06:00	7	CULEX RESTUANS	41.7748411153277, -87.72800581922763	41.7748411153277	-87.7280058192276
14077	2013	35874	64XX S STONY ISLAND AVE	T077	GRAVID	2013-06-28 12:06:00	1	CULEX PIPIENS/RESTUANS	41.778128857884745, -87.58624503516381	41.7781288578847	-87.5862450351638
14079	2013	35871	10XX E 67TH ST	T073	GRAVID	2013-06-28 12:06:00	14	CULEX RESTUANS	41.773085401492715, -87.60016755939222	41.7730854014927	-87.6001675593922
14080	2013	35909	131XX S BRANDON AVE	T209	GRAVID	2013-06-28 12:06:00	7	CULEX PIPIENS/RESTUANS	41.657068875649955, -87.54604886505916	41.65706887565	-87.5460488650592
14081	2013	35908	24XX E 105TH ST	T128	GRAVID	2013-06-28 12:06:00	3	CULEX PIPIENS/RESTUANS	41.704687213624375, -87.5642355621286	41.7046872136244	-87.5642355621286
14082	2013	35875	71XX S SOUTH SHORE DR	T079	GRAVID	2013-06-28 12:06:00	5	CULEX PIPIENS/RESTUANS	41.76575252485466, -87.56246520793836	41.7657525248547	-87.5624652079384
14083	2013	35891	35XX W 116TH ST	T158	GRAVID	2013-06-28 12:06:00	50	CULEX PIPIENS/RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
14085	2013	35886	17XX W 95TH ST	T094	GRAVID	2013-06-28 12:06:00	38	CULEX PIPIENS/RESTUANS	41.72128749967918, -87.66523570170051	41.7212874996792	-87.6652357017005
14086	2013	35898	89XX S CARPENTER ST	T159	GRAVID	2013-06-28 12:06:00	8	CULEX RESTUANS	41.73144685817715, -87.64972225277589	41.7314468581772	-87.6497222527759
14087	2013	35869	10XX E 67TH ST	T073	GRAVID	2013-06-28 12:06:00	40	CULEX PIPIENS/RESTUANS	41.773085401492715, -87.60016755939222	41.7730854014927	-87.6001675593922
14089	2013	35873	39XX S ASHLAND AVE	T074	GRAVID	2013-06-28 12:06:00	3	CULEX RESTUANS	41.82085850772701, -87.66510809467968	41.820858507727	-87.6651080946797
14090	2013	35911	37XX E 118TH ST	T212	GRAVID	2013-06-28 12:06:00	1	CULEX RESTUANS	41.681034931122895, -87.53343646731054	41.6810349311229	-87.5334364673105
14091	2013	35910	37XX E 118TH ST	T212	GRAVID	2013-06-28 12:06:00	8	CULEX PIPIENS/RESTUANS	41.681034931122895, -87.53343646731054	41.6810349311229	-87.5334364673105
14092	2013	35924	37XX S PULASKI RD	T063	GRAVID	2013-06-28 12:06:00	5	CULEX RESTUANS	41.82539825646484, -87.72396213667864	41.8253982564648	-87.7239621366786
14094	2013	35883	104XX S VINCENNES AVE	T089	GRAVID	2013-06-28 12:06:00	7	CULEX PIPIENS/RESTUANS	41.70433841525342, -87.65708427193195	41.7043384152534	-87.657084271932
14095	2013	35877	77XX S EBERHART AVE	T080	GRAVID	2013-06-28 12:06:00	6	CULEX PIPIENS/RESTUANS	41.75414841411549, -87.61272102258191	41.7541484141155	-87.6127210225819
14098	2013	35860	42XX W 65TH ST	T235	GRAVID	2013-06-28 12:06:00	3	CULEX PIPIENS/RESTUANS	41.7748411153277, -87.72800581922763	41.7748411153277	-87.7280058192276
14099	2013	35881	9XX W GARFIELD BLVD	T226	GRAVID	2013-06-28 12:06:00	2	CULEX PIPIENS/RESTUANS	41.79436647814991, -87.64892513653469	41.7943664781499	-87.6489251365347
14100	2013	35864	5XX W 72ND ST	T035	GRAVID	2013-06-28 12:06:00	3	CULEX PIPIENS/RESTUANS	41.76337092198238, -87.6378726141474	41.7633709219824	-87.6378726141474
14102	2013	35892	35XX W 116TH ST	T158	GRAVID	2013-06-28 12:06:00	19	CULEX PIPIENS/RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
14103	2013	35876	71XX S SOUTH SHORE DR	T079	GRAVID	2013-06-28 12:06:00	1	CULEX RESTUANS	41.76575252485466, -87.56246520793836	41.7657525248547	-87.5624652079384
14104	2013	35907	127XX S DOTY AVE	T115	GRAVID	2013-06-28 12:06:00	4	CULEX RESTUANS	41.66238672759086, -87.59017972751752	41.6623867275909	-87.5901797275175
14105	2013	35906	127XX S DOTY AVE	T115	GRAVID	2013-06-28 12:06:00	37	CULEX PIPIENS/RESTUANS	41.66238672759086, -87.59017972751752	41.6623867275909	-87.5901797275175
14106	2013	35903	109XX S COTTAGE GROVE AVE	T102	GRAVID	2013-06-28 12:06:00	18	CULEX PIPIENS/RESTUANS	41.695494070048184, -87.60908176561364	41.6954940700482	-87.6090817656136
14107	2013	35902	89XX S MUSKEGON AVE	T099	GRAVID	2013-06-28 12:06:00	3	CULEX RESTUANS	41.73318787971678, -87.55562868950284	41.7331878797168	-87.5556286895028
14108	2013	35896	35XX W 116TH ST	T158	GRAVID	2013-06-28 12:06:00	41	CULEX RESTUANS	41.6821804028987, -87.71009165099498	41.6821804028987	-87.710091650995
14109	2013	35914	4XX E 130TH ST	T221	GRAVID	2013-06-28 12:06:00	1	CULEX RESTUANS	41.65923601846575, -87.61201512813366	41.6592360184657	-87.6120151281337
14110	2013	35905	127XX S DOTY AVE	T115	GRAVID	2013-06-28 12:06:00	16	CULEX PIPIENS/RESTUANS	41.66238672759086, -87.59017972751752	41.6623867275909	-87.5901797275175
14111	2013	35872	39XX S ASHLAND AVE	T074	GRAVID	2013-06-28 12:06:00	9	CULEX PIPIENS/RESTUANS	41.82085850772701, -87.66510809467968	41.820858507727	-87.6651080946797
14112	2013	35850	52XX S KOLMAR AVE	T114	GRAVID	2013-06-27 12:06:00	7	CULEX PIPIENS/RESTUANS	41.79821072626856, -87.73692496319906	41.7982107262686	-87.7369249631991
14113	2013	35827	3XX W 18TH ST	T043	GRAVID	2013-06-27 12:06:00	1	CULEX PIPIENS/RESTUANS	41.857837293807705, -87.63586198559554	41.8578372938077	-87.6358619855955
14114	2013	35821	58XX N WESTERN AVE	T028	GRAVID	2013-06-27 12:06:00	3	CULEX PIPIENS/RESTUANS	41.98724460846669, -87.68941677018957	41.9872446084667	-87.6894167701896
14115	2013	35847	46XX N MILWAUKEE AVE	T003	GRAVID	2013-06-27 12:06:00	2	CULEX RESTUANS	41.96537485879688, -87.75841171521544	41.9653748587969	-87.7584117152154
14116	2013	35817	6XX W MONTROSE DR	T017	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	41.96201463828783, -87.64684772570871	41.9620146382878	-87.6468477257087
14117	2013	35828	25XX W GRAND AVE	T046	GRAVID	2013-06-27 12:06:00	5	CULEX PIPIENS/RESTUANS	41.89221998323666, -87.69169772868295	41.8922199832367	-87.691697728683
14118	2013	35815	13XX N LARAMIE AVE	T230	GRAVID	2013-06-27 12:06:00	5	CULEX PIPIENS/RESTUANS	41.904773447835936, -87.75568575289235	41.9047734478359	-87.7556857528923
14119	2013	35812	25XX S MILLARD AVE	T152	GRAVID	2013-06-27 12:06:00	4	CULEX PIPIENS/RESTUANS	41.845715401799, -87.7158985974353	41.845715401799	-87.7158985974353
14120	2013	35855	63XX W 64TH ST	T155	GRAVID	2013-06-27 12:06:00	6	CULEX RESTUANS	41.77600539167921, -87.77940766760916	41.7760053916792	-87.7794076676092
14121	2013	35809	70XX W ARMITAGE AVE	T151	GRAVID	2013-06-27 12:06:00	37	CULEX PIPIENS/RESTUANS	41.91613471854847, -87.80109280863755	41.9161347185485	-87.8010928086375
14122	2013	35866	39XX N SPRINGFIELD AVE	T228	GRAVID	2013-06-27 12:06:00	24	CULEX PIPIENS/RESTUANS	41.95366415238544, -87.72498719138876	41.9536641523854	-87.7249871913888
14123	2013	35854	63XX W 64TH ST	T155	GRAVID	2013-06-27 12:06:00	14	CULEX PIPIENS/RESTUANS	41.77600539167921, -87.77940766760916	41.7760053916792	-87.7794076676092
14124	2013	35807	5XX S CENTRAL AVE	T031	GRAVID	2013-06-27 12:06:00	9	CULEX PIPIENS/RESTUANS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
14125	2013	35810	70XX W ARMITAGE AVE	T151	GRAVID	2013-06-27 12:06:00	43	CULEX PIPIENS/RESTUANS	41.91613471854847, -87.80109280863755	41.9161347185485	-87.8010928086375
14126	2013	35822	58XX N WESTERN AVE	T028	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.98724460846669, -87.68941677018957	41.9872446084667	-87.6894167701896
14127	2013	35806	1XX N CENTRAL PARK DR	T030	GRAVID	2013-06-27 12:06:00	3	CULEX RESTUANS	41.8837717767951, -87.71616836510131	41.8837717767951	-87.7161683651013
14128	2013	35820	58XX N PULASKI RD	T027	GRAVID	2013-06-27 12:06:00	3	CULEX RESTUANS	41.986319851449004, -87.72837845617912	41.986319851449	-87.7283784561791
14129	2013	35870	71XX N HARLEM AVE	T233	GRAVID	2013-06-27 12:06:00	2	CULEX RESTUANS	42.0106432736568, -87.80679730045945	42.0106432736568	-87.8067973004595
14130	2013	35845	41XX N OAK PARK AVE	T002	GRAVID	2013-06-27 12:06:00	9	CULEX RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
14131	2013	35838	22XX W 51ST ST	T061	GRAVID	2013-06-27 12:06:00	4	CULEX RESTUANS	41.80104785720396, -87.68042473369341	41.801047857204	-87.6804247336934
14132	2013	35835	22XX N CANNON DR	T054B	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	41.92206380002785, -87.63223305992274	41.9220638000278	-87.6322330599227
14133	2013	35856	36XX N PITTSBURGH AVE	T011	GRAVID	2013-06-27 12:06:00	1	CULEX PIPIENS/RESTUANS	41.94596109447193, -87.83294247349616	41.9459610944719	-87.8329424734962
14134	2013	35819	12XX W GREENLEAF AVE	T018	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	42.01052928915475, -87.6608450688439	42.0105292891548	-87.6608450688439
14135	2013	35843	67XX S KEDZIE AVE	T066	GRAVID	2013-06-27 12:06:00	3	CULEX RESTUANS	41.77119858797388, -87.70310660774493	41.7711985879739	-87.7031066077449
14136	2013	35825	45XX N CAMPBELL AVE	T220	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.96440545399697, -87.69137039109717	41.964405453997	-87.6913703910972
14137	2013	35851	52XX S KOLMAR AVE	T114	GRAVID	2013-06-27 12:06:00	2	CULEX RESTUANS	41.79821072626856, -87.73692496319906	41.7982107262686	-87.7369249631991
14138	2013	35857	36XX N PITTSBURGH AVE	T011	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.94596109447193, -87.83294247349616	41.9459610944719	-87.8329424734962
14139	2013	35831	11XX S CALIFORNIA AVE	T047	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.86759925367238, -87.69578544257037	41.8675992536724	-87.6957854425704
14140	2013	35848	22XX W 69TH ST	T069	GRAVID	2013-06-27 12:06:00	3	CULEX PIPIENS/RESTUANS	41.768485667016584, -87.67946342813606	41.7684856670166	-87.6794634281361
14141	2013	35808	14XX N HUMBOLDT DR	T033	GRAVID	2013-06-27 12:06:00	3	CULEX PIPIENS/RESTUANS	41.90728487283588, -87.701394636759	41.9072848728359	-87.701394636759
14142	2013	35841	52XX W 63RD ST	T065	GRAVID	2013-06-27 12:06:00	11	CULEX PIPIENS/RESTUANS	41.77830515554422, -87.75436628603191	41.7783051555442	-87.7543662860319
14143	2013	35844	41XX N OAK PARK AVE	T002	GRAVID	2013-06-27 12:06:00	10	CULEX PIPIENS/RESTUANS	41.956298856118664, -87.79751744482932	41.9562988561187	-87.7975174448293
14144	2013	35833	11XX W ROOSEVELT RD	T048	GRAVID	2013-06-27 12:06:00	4	CULEX RESTUANS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
14145	2013	35834	11XX W CHICAGO AVE	T049	GRAVID	2013-06-27 12:06:00	1	CULEX PIPIENS/RESTUANS	41.896131092623506, -87.65676212387862	41.8961310926235	-87.6567621238786
14146	2013	35859	61XX N LEMONT AVE	T012	GRAVID	2013-06-27 12:06:00	11	CULEX RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
14147	2013	35824	28XX N FRANCISCO AVE	T147	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.93279020985206, -87.7002378838387	41.9327902098521	-87.7002378838387
14148	2013	35816	13XX N LARAMIE AVE	T230	GRAVID	2013-06-27 12:06:00	5	CULEX RESTUANS	41.904773447835936, -87.75568575289235	41.9047734478359	-87.7556857528923
14149	2013	35818	12XX W GREENLEAF AVE	T018	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	42.01052928915475, -87.6608450688439	42.0105292891548	-87.6608450688439
14150	2013	35852	91XX W HIGGINS RD	T009	GRAVID	2013-06-27 12:06:00	16	CULEX PIPIENS/RESTUANS	41.988586396324166, -87.85447335120561	41.9885863963242	-87.8544733512056
14151	2013	35842	67XX S KEDZIE AVE	T066	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	41.77119858797388, -87.70310660774493	41.7711985879739	-87.7031066077449
14152	2013	35832	11XX W ROOSEVELT RD	T048	GRAVID	2013-06-27 12:06:00	11	CULEX PIPIENS/RESTUANS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
14153	2013	35814	48XX W MONTANA ST	T222	GRAVID	2013-06-27 12:06:00	3	CULEX PIPIENS/RESTUANS	41.92528678345797, -87.74745912379434	41.925286783458	-87.7474591237943
14154	2013	35849	70XX N MOSELLE AVE	T008	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	42.007997503125345, -87.77823496507851	42.0079975031253	-87.7782349650785
14155	2013	35863	51XX N MONT CLARE AVE	T223	GRAVID	2013-06-27 12:06:00	6	CULEX RESTUANS	41.974522761157274, -87.80458946950488	41.9745227611573	-87.8045894695049
14156	2013	35830	11XX S CALIFORNIA AVE	T047	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	41.86759925367238, -87.69578544257037	41.8675992536724	-87.6957854425704
14157	2013	35811	70XX W ARMITAGE AVE	T151	GRAVID	2013-06-27 12:06:00	6	CULEX RESTUANS	41.91613471854847, -87.80109280863755	41.9161347185485	-87.8010928086375
14158	2013	35826	58XX N RIDGE AVE	T231	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	41.98788069188603, -87.66678507548095	41.987880691886	-87.6667850754809
14159	2013	35840	35XX W 51ST ST	T062	GRAVID	2013-06-27 12:06:00	29	CULEX RESTUANS	41.8005970872007, -87.7117303452467	41.8005970872007	-87.7117303452467
14160	2013	35839	35XX W 51ST ST	T062	GRAVID	2013-06-27 12:06:00	7	CULEX PIPIENS/RESTUANS	41.8005970872007, -87.7117303452467	41.8005970872007	-87.7117303452467
14161	2013	35829	25XX W GRAND AVE	T046	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.89221998323666, -87.69169772868295	41.8922199832367	-87.691697728683
14162	2013	35853	91XX W HIGGINS RD	T009	GRAVID	2013-06-27 12:06:00	3	CULEX RESTUANS	41.988586396324166, -87.85447335120561	41.9885863963242	-87.8544733512056
14163	2013	35846	46XX N MILWAUKEE AVE	T003	GRAVID	2013-06-27 12:06:00	18	CULEX PIPIENS/RESTUANS	41.96537485879688, -87.75841171521544	41.9653748587969	-87.7584117152154
14164	2013	35868	71XX N HARLEM AVE	T233	GRAVID	2013-06-27 12:06:00	2	CULEX PIPIENS/RESTUANS	42.0106432736568, -87.80679730045945	42.0106432736568	-87.8067973004595
14165	2013	35836	17XX N ASHLAND AVE	T232	GRAVID	2013-06-27 12:06:00	1	CULEX RESTUANS	41.913051862687965, -87.66790523595525	41.913051862688	-87.6679052359552
14166	2013	35858	61XX N LEMONT AVE	T012	GRAVID	2013-06-27 12:06:00	5	CULEX PIPIENS/RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
14167	2013	35862	51XX N MONT CLARE AVE	T223	GRAVID	2013-06-27 12:06:00	5	CULEX PIPIENS/RESTUANS	41.974522761157274, -87.80458946950488	41.9745227611573	-87.8045894695049
14168	2013	35867	39XX N SPRINGFIELD AVE	T228	GRAVID	2013-06-27 12:06:00	27	CULEX RESTUANS	41.95366415238544, -87.72498719138876	41.9536641523854	-87.7249871913888
14169	2013	35823	28XX N FRANCISCO AVE	T147	GRAVID	2013-06-27 12:06:00	6	CULEX PIPIENS/RESTUANS	41.93279020985206, -87.7002378838387	41.9327902098521	-87.7002378838387
14170	2013	35837	22XX W 51ST ST	T061	GRAVID	2013-06-27 12:06:00	21	CULEX PIPIENS/RESTUANS	41.80104785720396, -87.68042473369341	41.801047857204	-87.6804247336934
14171	2013	35813	25XX S MILLARD AVE	T152	GRAVID	2013-06-27 12:06:00	7	CULEX RESTUANS	41.845715401799, -87.7158985974353	41.845715401799	-87.7158985974353
14172	2013	35804	61XX W FULLERTON AVE	T013	GRAVID	2013-06-27 12:06:00	7	CULEX PIPIENS/RESTUANS	41.92388736426867, -87.77890991205359	41.9238873642687	-87.7789099120536
14173	2013	35805	61XX W FULLERTON AVE	T013	GRAVID	2013-06-27 12:06:00	3	CULEX RESTUANS	41.92388736426867, -87.77890991205359	41.9238873642687	-87.7789099120536
14174	2013	35786	9XX W GARFIELD BLVD	T226	GRAVID	2013-06-21 12:06:00	7	CULEX PIPIENS/RESTUANS	41.79436647814991, -87.64892513653469	41.7943664781499	-87.6489251365347
14175	2013	35687	61XX W FULLERTON AVE	T013	GRAVID	2013-06-21 12:06:00	8	CULEX PIPIENS/RESTUANS	41.92388736426867, -87.77890991205359	41.9238873642687	-87.7789099120536
14176	2013	35770	63XX W 64TH ST	T155	GRAVID	2013-06-21 12:06:00	8	CULEX PIPIENS/RESTUANS	41.77600539167921, -87.77940766760916	41.7760053916792	-87.7794076676092
14177	2013	35754	58XX N WESTERN AVE	T028	GRAVID	2013-06-21 12:06:00	3	CULEX RESTUANS	41.98724460846669, -87.68941677018957	41.9872446084667	-87.6894167701896
14178	2013	35722	6XX E 91ST PL	T227	GRAVID	2013-06-21 12:06:00	23	CULEX RESTUANS	41.728490033986375, -87.60852430813071	41.7284900339864	-87.6085243081307
14180	2013	35714	11XX W CHICAGO AVE	T049	GRAVID	2013-06-21 12:06:00	3	CULEX PIPIENS/RESTUANS	41.896131092623506, -87.65676212387862	41.8961310926235	-87.6567621238786
14181	2013	35738	36XX N PITTSBURGH AVE	T011	GRAVID	2013-06-21 12:06:00	6	CULEX RESTUANS	41.94596109447193, -87.83294247349616	41.9459610944719	-87.8329424734962
14182	2013	35721	17XX N ASHLAND AVE	T232	GRAVID	2013-06-21 12:06:00	2	CULEX RESTUANS	41.913051862687965, -87.66790523595525	41.913051862688	-87.6679052359552
14183	2013	35739	61XX N LEMONT AVE	T012	GRAVID	2013-06-21 12:06:00	1	CULEX PIPIENS/RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
14184	2013	35745	71XX N HARLEM AVE	T233	GRAVID	2013-06-21 12:06:00	1	CULEX PIPIENS/RESTUANS	42.0106432736568, -87.80679730045945	42.0106432736568	-87.8067973004595
14185	2013	35691	5XX S CENTRAL AVE	T031	GRAVID	2013-06-21 12:06:00	13	CULEX PIPIENS/RESTUANS	41.87287286249572, -87.7647365320396	41.8728728624957	-87.7647365320396
14187	2013	35748	62XX N MCCLELLAN AVE	T236	GRAVID	2013-06-21 12:06:00	2	CULEX PIPIENS/RESTUANS	41.99496630402897, -87.77083721987879	41.994966304029	-87.7708372198788
14190	2013	35778	10XX E 67TH ST	T073	GRAVID	2013-06-21 12:06:00	32	CULEX RESTUANS	41.773085401492715, -87.60016755939222	41.7730854014927	-87.6001675593922
14192	2013	35730	37XX E 118TH ST	T212	GRAVID	2013-06-21 12:06:00	2	CULEX RESTUANS	41.681034931122895, -87.53343646731054	41.6810349311229	-87.5334364673105
14193	2013	35782	71XX S SOUTH SHORE DR	T079	GRAVID	2013-06-21 12:06:00	4	CULEX PIPIENS/RESTUANS	41.76575252485466, -87.56246520793836	41.7657525248547	-87.5624652079384
14194	2013	35688	61XX W FULLERTON AVE	T013	GRAVID	2013-06-21 12:06:00	2	CULEX RESTUANS	41.92388736426867, -87.77890991205359	41.9238873642687	-87.7789099120536
14195	2013	35712	11XX W ROOSEVELT RD	T048	GRAVID	2013-06-21 12:06:00	9	CULEX RESTUANS	41.86691518161014, -87.65491884363057	41.8669151816101	-87.6549188436306
14196	2013	35765	67XX S KEDZIE AVE	T066	GRAVID	2013-06-21 12:06:00	8	CULEX PIPIENS/RESTUANS	41.77119858797388, -87.70310660774493	41.7711985879739	-87.7031066077449
14197	2013	35743	39XX N SPRINGFIELD AVE	T228	GRAVID	2013-06-21 12:06:00	6	CULEX PIPIENS/RESTUANS	41.95366415238544, -87.72498719138876	41.9536641523854	-87.7249871913888
14199	2013	35783	71XX S SOUTH SHORE DR	T079	GRAVID	2013-06-21 12:06:00	15	CULEX RESTUANS	41.76575252485466, -87.56246520793836	41.7657525248547	-87.5624652079384
14200	2013	35776	5XX W 72ND ST	T035	GRAVID	2013-06-21 12:06:00	10	CULEX RESTUANS	41.76337092198238, -87.6378726141474	41.7633709219824	-87.6378726141474
14202	2013	35718	6XX E 91ST PL	T227	GRAVID	2013-06-21 12:06:00	45	CULEX PIPIENS/RESTUANS	41.728490033986375, -87.60852430813071	41.7284900339864	-87.6085243081307
14204	2013	35742	51XX N MONT CLARE AVE	T223	GRAVID	2013-06-21 12:06:00	6	CULEX RESTUANS	41.974522761157274, -87.80458946950488	41.9745227611573	-87.8045894695049
14205	2013	35690	1XX N CENTRAL PARK DR	T030	GRAVID	2013-06-21 12:06:00	17	CULEX RESTUANS	41.8837717767951, -87.71616836510131	41.8837717767951	-87.7161683651013
14206	2013	35716	22XX N CANNON DR	T054A	GRAVID	2013-06-21 12:06:00	2	CULEX PIPIENS/RESTUANS	41.92273664946568, -87.63244996720142	41.9227366494657	-87.6324499672014
14207	2013	35772	82XX S KOSTNER AVE	T225	GRAVID	2013-06-21 12:06:00	11	CULEX PIPIENS/RESTUANS	41.7426704781299, -87.73155005887604	41.7426704781299	-87.731550058876
14209	2013	35740	61XX N LEMONT AVE	T012	GRAVID	2013-06-21 12:06:00	4	CULEX RESTUANS	41.99356436155678, -87.74542038704298	41.9935643615568	-87.745420387043
14210	2013	35734	70XX N MOSELLE AVE	T008	GRAVID	2013-06-21 12:06:00	5	CULEX PIPIENS/RESTUANS	42.007997503125345, -87.77823496507851	42.0079975031253	-87.7782349650785
