measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Europe & Central Asia - WB,Male,25 to 29,Alcohol use disorders,Percent,2019,0.031202959305916413,0.03416938951382838,0.02756844973055381
Deaths,Europe & Central Asia - WB,Female,25 to 29,Alcohol use disorders,Percent,2019,0.018091789517681377,0.020737397804034965,0.015090146942763755
Deaths,Europe & Central Asia - WB,Male,30 to 34,Alcohol use disorders,Percent,2019,0.04792377955515505,0.05191358681158738,0.04219283737609325
Deaths,Europe & Central Asia - WB,Female,30 to 34,Alcohol use disorders,Percent,2019,0.026713357008104212,0.030166680239026085,0.02263225648293061
Deaths,Europe & Central Asia - WB,Male,35 to 39,Alcohol use disorders,Percent,2019,0.05454617126740606,0.05934655521383383,0.04846516220675956
Deaths,Europe & Central Asia - WB,Female,35 to 39,Alcohol use disorders,Percent,2019,0.031205868388403904,0.03452707064323181,0.027344657516995597
Deaths,Europe & Central Asia - WB,Male,40 to 44,Alcohol use disorders,Percent,2019,0.053798538348662994,0.05846613662087422,0.04795759781118217
Deaths,Europe & Central Asia - WB,Female,40 to 44,Alcohol use disorders,Percent,2019,0.028925140296958002,0.031998104887013136,0.0255109411024468
Deaths,Europe & Central Asia - WB,Male,45 to 49,Alcohol use disorders,Percent,2019,0.04558616239164012,0.04951522349013833,0.040750597739570495
Deaths,Europe & Central Asia - WB,Female,45 to 49,Alcohol use disorders,Percent,2019,0.024191814105403414,0.026515408818824956,0.02153678792561439
Deaths,Europe & Central Asia - WB,Male,50 to 54,Alcohol use disorders,Percent,2019,0.03407299820237097,0.0367037116382405,0.030745089100706873
Deaths,Europe & Central Asia - WB,Female,50 to 54,Alcohol use disorders,Percent,2019,0.017503905570735133,0.019189492385908568,0.01561043966019713
Deaths,Europe & Central Asia - WB,Male,55 to 59,Alcohol use disorders,Percent,2019,0.025139322516253972,0.026980703974254408,0.022659327426120857
Deaths,Europe & Central Asia - WB,Female,55 to 59,Alcohol use disorders,Percent,2019,0.014177259964266154,0.015443261871503952,0.012760574452234122
Deaths,Europe & Central Asia - WB,Male,60 to 64,Alcohol use disorders,Percent,2019,0.01628099272908839,0.01753808173387909,0.014723710399912144
Deaths,Europe & Central Asia - WB,Female,60 to 64,Alcohol use disorders,Percent,2019,0.008509226533722014,0.009235703226998949,0.007616947498115307
Deaths,Europe & Central Asia - WB,Male,65 to 69,Alcohol use disorders,Percent,2019,0.009013570529760095,0.009629127698454372,0.008132690163835936
Deaths,Europe & Central Asia - WB,Female,65 to 69,Alcohol use disorders,Percent,2019,0.004310955027858877,0.00470048000871384,0.003828814641953103
Deaths,Europe & Central Asia - WB,Male,25 to 29,Opioid use disorders,Percent,2019,0.03451346118434906,0.038827225934165176,0.03147117770609734
Deaths,Europe & Central Asia - WB,Female,25 to 29,Opioid use disorders,Percent,2019,0.01789433977148364,0.0192730348658079,0.016547465727902094
Deaths,Europe & Central Asia - WB,Male,30 to 34,Opioid use disorders,Percent,2019,0.03319759838494816,0.039242806154365074,0.030050449425374604
Deaths,Europe & Central Asia - WB,Female,30 to 34,Opioid use disorders,Percent,2019,0.015030998277334649,0.016038466491951862,0.014135377886717633
Deaths,Europe & Central Asia - WB,Male,35 to 39,Opioid use disorders,Percent,2019,0.02242398179137595,0.026448315880790822,0.02027654826802576
Deaths,Europe & Central Asia - WB,Female,35 to 39,Opioid use disorders,Percent,2019,0.010715603774280843,0.011413794399504828,0.01002193293295856
Deaths,Europe & Central Asia - WB,Male,40 to 44,Opioid use disorders,Percent,2019,0.012261827188305607,0.014454651097240211,0.011053777014685195
Deaths,Europe & Central Asia - WB,Female,40 to 44,Opioid use disorders,Percent,2019,0.006690019989773435,0.007200596647455962,0.006213251630915202
Deaths,Europe & Central Asia - WB,Male,45 to 49,Opioid use disorders,Percent,2019,0.006681134069432838,0.007855906373349618,0.0059842145325004654
Deaths,Europe & Central Asia - WB,Female,45 to 49,Opioid use disorders,Percent,2019,0.004580319518290808,0.004919692408043906,0.004264336910118585
Deaths,Europe & Central Asia - WB,Male,50 to 54,Opioid use disorders,Percent,2019,0.003293307097616106,0.003837619434749334,0.0029613885746516437
Deaths,Europe & Central Asia - WB,Female,50 to 54,Opioid use disorders,Percent,2019,0.002968586113362328,0.0031901999800723947,0.0027752938922274927
Deaths,Europe & Central Asia - WB,Male,55 to 59,Opioid use disorders,Percent,2019,0.0018235606773271869,0.002154708647405526,0.00163556836554801
Deaths,Europe & Central Asia - WB,Female,55 to 59,Opioid use disorders,Percent,2019,0.0019539031201407033,0.002147659896350959,0.0018106727159053965
Deaths,Europe & Central Asia - WB,Male,60 to 64,Opioid use disorders,Percent,2019,0.000966809874788778,0.0011343281549577719,0.0008664538737048582
Deaths,Europe & Central Asia - WB,Female,60 to 64,Opioid use disorders,Percent,2019,0.001027278478744583,0.0011178534106108956,0.0009572270174172227
Deaths,Europe & Central Asia - WB,Male,65 to 69,Opioid use disorders,Percent,2019,0.0006026159289410773,0.0007089003034368759,0.0005385901741288601
Deaths,Europe & Central Asia - WB,Female,65 to 69,Opioid use disorders,Percent,2019,0.0006701113266316587,0.0007373748798308364,0.0006190539812555636
Deaths,Latin America & Caribbean - WB,Male,25 to 29,Alcohol use disorders,Percent,2019,0.010175412100313922,0.01106353221995394,0.009347191807168226
Deaths,Latin America & Caribbean - WB,Female,25 to 29,Alcohol use disorders,Percent,2019,0.002869176450080368,0.0032027454454079435,0.002557545437616767
Deaths,Latin America & Caribbean - WB,Male,30 to 34,Alcohol use disorders,Percent,2019,0.019261357253298854,0.02064505241511756,0.017827289649371962
Deaths,Latin America & Caribbean - WB,Female,30 to 34,Alcohol use disorders,Percent,2019,0.004874368820467599,0.005401000030905222,0.004332559714583764
Deaths,Latin America & Caribbean - WB,Male,35 to 39,Alcohol use disorders,Percent,2019,0.027396165483614187,0.029219113344637133,0.02558973946862715
Deaths,Latin America & Caribbean - WB,Female,35 to 39,Alcohol use disorders,Percent,2019,0.006229293239635328,0.006831874734952825,0.0056146747954804775
Deaths,Latin America & Caribbean - WB,Male,40 to 44,Alcohol use disorders,Percent,2019,0.03245114863961713,0.03449407563646798,0.030397480223550797
Deaths,Latin America & Caribbean - WB,Female,40 to 44,Alcohol use disorders,Percent,2019,0.006203087022813426,0.006858593696799647,0.005571119463800027
Deaths,Latin America & Caribbean - WB,Male,45 to 49,Alcohol use disorders,Percent,2019,0.03161834712169943,0.0339660533575759,0.0294275503219446
Deaths,Latin America & Caribbean - WB,Female,45 to 49,Alcohol use disorders,Percent,2019,0.005140270611659407,0.005658226230242031,0.004621557958180003
Deaths,Latin America & Caribbean - WB,Male,50 to 54,Alcohol use disorders,Percent,2019,0.022371132354622972,0.023703098836325265,0.02090234793094218
Deaths,Latin America & Caribbean - WB,Female,50 to 54,Alcohol use disorders,Percent,2019,0.003099047471255945,0.003371269536489933,0.002797097608507007
Deaths,Latin America & Caribbean - WB,Male,55 to 59,Alcohol use disorders,Percent,2019,0.016780637842117294,0.017766234618002082,0.015754780576061684
Deaths,Latin America & Caribbean - WB,Female,55 to 59,Alcohol use disorders,Percent,2019,0.002099830431622341,0.00228365570525431,0.0019151877579150895
Deaths,Latin America & Caribbean - WB,Male,60 to 64,Alcohol use disorders,Percent,2019,0.011064218332960457,0.011799117215201558,0.010388667146415495
Deaths,Latin America & Caribbean - WB,Female,60 to 64,Alcohol use disorders,Percent,2019,0.0013869046443104566,0.0014980545198595922,0.0012686326469855721
Deaths,Latin America & Caribbean - WB,Male,65 to 69,Alcohol use disorders,Percent,2019,0.007686947650515736,0.008185128410557529,0.007174604309427981
Deaths,Latin America & Caribbean - WB,Female,65 to 69,Alcohol use disorders,Percent,2019,0.0009105249592338403,0.0009902749560911051,0.0008278371539345596
Deaths,Latin America & Caribbean - WB,Male,25 to 29,Opioid use disorders,Percent,2019,0.0006294519149496142,0.0007075397577069175,0.0005541124489090007
Deaths,Latin America & Caribbean - WB,Female,25 to 29,Opioid use disorders,Percent,2019,0.0005562911502753644,0.0006525884780878024,0.00047967566301486533
Deaths,Latin America & Caribbean - WB,Male,30 to 34,Opioid use disorders,Percent,2019,0.0008946220181615468,0.0009902574841639809,0.0007930020371198613
Deaths,Latin America & Caribbean - WB,Female,30 to 34,Opioid use disorders,Percent,2019,0.0005339952142045737,0.0006108209375436856,0.00047023687357265314
Deaths,Latin America & Caribbean - WB,Male,35 to 39,Opioid use disorders,Percent,2019,0.0008853904453425056,0.000983379378842011,0.0007879808365984927
Deaths,Latin America & Caribbean - WB,Female,35 to 39,Opioid use disorders,Percent,2019,0.0003455492640949476,0.0003991039123751724,0.00030234528962147186
Deaths,Latin America & Caribbean - WB,Male,40 to 44,Opioid use disorders,Percent,2019,0.0007746159624292055,0.0008638895541848463,0.0006930056985542223
Deaths,Latin America & Caribbean - WB,Female,40 to 44,Opioid use disorders,Percent,2019,0.0002711400658040132,0.00030693392376954145,0.00024066680639819334
Deaths,Latin America & Caribbean - WB,Male,45 to 49,Opioid use disorders,Percent,2019,0.000436308562185294,0.0004983317248437119,0.00037996921116485364
Deaths,Latin America & Caribbean - WB,Female,45 to 49,Opioid use disorders,Percent,2019,0.00016691486033792096,0.00019132070719845554,0.00014772743909087955
Deaths,Latin America & Caribbean - WB,Male,50 to 54,Opioid use disorders,Percent,2019,0.0003243098435215944,0.0003674805860070636,0.0002852396338442017
Deaths,Latin America & Caribbean - WB,Female,50 to 54,Opioid use disorders,Percent,2019,0.0001748370939781532,0.00019770285031222396,0.0001569056917932546
Deaths,Latin America & Caribbean - WB,Male,55 to 59,Opioid use disorders,Percent,2019,0.000218923861870847,0.00025094147032422214,0.0001917051475182849
Deaths,Latin America & Caribbean - WB,Female,55 to 59,Opioid use disorders,Percent,2019,0.00012907589966766999,0.00014789573410326949,0.00011344695920994678
Deaths,Latin America & Caribbean - WB,Male,60 to 64,Opioid use disorders,Percent,2019,0.00015666896495259217,0.00018284303136895122,0.00013276056051653731
Deaths,Latin America & Caribbean - WB,Female,60 to 64,Opioid use disorders,Percent,2019,9.343295934177233e-05,0.00010857583337548227,8.241371057307488e-05
Deaths,Latin America & Caribbean - WB,Male,65 to 69,Opioid use disorders,Percent,2019,0.00012120308449785692,0.00014140611589423492,0.00010304933901927787
Deaths,Latin America & Caribbean - WB,Female,65 to 69,Opioid use disorders,Percent,2019,9.697307825791817e-05,0.00011172521106705059,8.565030979356018e-05
Prevalence,North America,Male,30 to 34,Alcohol use disorders,Percent,1990,0.075370999583659,0.10049037850901109,0.05355264492121837
Prevalence,North America,Female,30 to 34,Alcohol use disorders,Percent,1990,0.03486361993899684,0.047593650049804814,0.024409137173644135
Prevalence,North America,Male,35 to 39,Alcohol use disorders,Percent,1990,0.0704785287303065,0.08862173270048036,0.053056262746167156
Prevalence,North America,Female,35 to 39,Alcohol use disorders,Percent,1990,0.029348172380064656,0.03762414288836853,0.022258170775571986
Prevalence,North America,Male,40 to 44,Alcohol use disorders,Percent,1990,0.06475670498398702,0.08546375490960713,0.04593963212325128
Prevalence,North America,Female,40 to 44,Alcohol use disorders,Percent,1990,0.024017089713241964,0.031504116625364974,0.017066934145242307
Prevalence,North America,Male,45 to 49,Alcohol use disorders,Percent,1990,0.056761363236623154,0.07154699953385542,0.043592694215586765
Prevalence,North America,Female,45 to 49,Alcohol use disorders,Percent,1990,0.019020719970908064,0.023913644234550672,0.014307202594432323
Prevalence,North America,Male,50 to 54,Alcohol use disorders,Percent,1990,0.048508550377084916,0.06607743580885968,0.03483470866724068
Prevalence,North America,Female,50 to 54,Alcohol use disorders,Percent,1990,0.014754844986176649,0.02004974085275914,0.010722849909962936
Prevalence,North America,Male,55 to 59,Alcohol use disorders,Percent,1990,0.04207770946945131,0.053154139761375445,0.032990868709412896
Prevalence,North America,Female,55 to 59,Alcohol use disorders,Percent,1990,0.012977720797300623,0.01638331522263702,0.010122036256128314
Prevalence,North America,Male,60 to 64,Alcohol use disorders,Percent,1990,0.03554574363293673,0.047713835015023326,0.02618667827112563
Prevalence,North America,Female,60 to 64,Alcohol use disorders,Percent,1990,0.011753018708725086,0.01580524706873363,0.008410050470831206
Prevalence,North America,Male,65 to 69,Alcohol use disorders,Percent,1990,0.027828573044798126,0.03596198951955565,0.02170088910394388
Prevalence,North America,Female,65 to 69,Alcohol use disorders,Percent,1990,0.010465756884790744,0.013642295398751326,0.008198749003732422
Prevalence,North America,Male,25 to 29,Opioid use disorders,Percent,1990,0.016666195366054185,0.02311466372015184,0.012186268412487931
Prevalence,North America,Female,25 to 29,Opioid use disorders,Percent,1990,0.014801496154006022,0.021471321115114527,0.010341182800470076
Prevalence,North America,Male,30 to 34,Opioid use disorders,Percent,1990,0.010792683212739053,0.014477726719672929,0.00801211060725166
Prevalence,North America,Female,30 to 34,Opioid use disorders,Percent,1990,0.009330560696598182,0.012966434361551194,0.006613961858346144
Prevalence,North America,Male,35 to 39,Opioid use disorders,Percent,1990,0.0067097293386128845,0.008886117811516743,0.005057798033947749
Prevalence,North America,Female,35 to 39,Opioid use disorders,Percent,1990,0.005966428052823247,0.008176710509049839,0.004405499809354908
Prevalence,North America,Male,40 to 44,Opioid use disorders,Percent,1990,0.004469628312279373,0.0059598054351574494,0.0033013475566960183
Prevalence,North America,Female,40 to 44,Opioid use disorders,Percent,1990,0.004430702050085147,0.006118691434390945,0.0031685065739345034
Prevalence,North America,Male,45 to 49,Opioid use disorders,Percent,1990,0.0032893253472422064,0.004450120735660066,0.0023589299027777944
Prevalence,North America,Female,45 to 49,Opioid use disorders,Percent,1990,0.0037517762393267607,0.00518425424667337,0.002627050480762563
Prevalence,North America,Male,50 to 54,Opioid use disorders,Percent,1990,0.00263001985827909,0.0036141312548219123,0.0018141998289528801
Prevalence,North America,Female,50 to 54,Opioid use disorders,Percent,1990,0.003417706174526419,0.0047380878235808496,0.002361779935352456
Prevalence,North America,Male,55 to 59,Opioid use disorders,Percent,1990,0.0021612000782008697,0.0030065014616329102,0.001502880550083604
Prevalence,North America,Female,55 to 59,Opioid use disorders,Percent,1990,0.003042635172649607,0.004197429509292371,0.002071755307434286
Prevalence,North America,Male,60 to 64,Opioid use disorders,Percent,1990,0.0018226630943092084,0.002572345046018843,0.001199324082064189
Prevalence,North America,Female,60 to 64,Opioid use disorders,Percent,1990,0.0026632148279848626,0.003807269747315815,0.0016707561068267393
Prevalence,North America,Male,65 to 69,Opioid use disorders,Percent,1990,0.0016004447501995979,0.0022373446984480056,0.0010645460662961983
Prevalence,North America,Female,65 to 69,Opioid use disorders,Percent,1990,0.002418775387649127,0.0034556787435965465,0.0015711872640369658
Prevalence,Latin America & Caribbean - WB,Male,25 to 29,Alcohol use disorders,Percent,1990,0.0643349034771274,0.0832785891422828,0.0476698451744238
Prevalence,Latin America & Caribbean - WB,Female,25 to 29,Alcohol use disorders,Percent,1990,0.021040695316572093,0.0283268968057841,0.014958659901976212
Prevalence,Latin America & Caribbean - WB,Male,30 to 34,Alcohol use disorders,Percent,1990,0.07441659328064656,0.09678709310876864,0.05478694514102931
Prevalence,Latin America & Caribbean - WB,Female,30 to 34,Alcohol use disorders,Percent,1990,0.021387015433630877,0.029344367148545325,0.014600868170678351
Prevalence,Latin America & Caribbean - WB,Male,35 to 39,Alcohol use disorders,Percent,1990,0.07057515991919769,0.08651680779791308,0.05532383611519907
Prevalence,Latin America & Caribbean - WB,Female,35 to 39,Alcohol use disorders,Percent,1990,0.020147991491086967,0.026227111097755183,0.014754939474270045
